"longitude","latitude","cropland_2arcmin_mean","built_mean","wc2.1_2.5m_elev_mean","tree_loss_mean","trees_mean","wildareas-v3-2009-human-footprint_mean","maximum_temperature_mean_mean","built_mean","cropland_mean","forestlandcover_mean","layer_mean","extinct_species_group","binomial_name","presence","habitat_breadth","diet_breadth","body_mass_g","body_size_mm","trophic_level","global_range_size_km2","extinct"
-106.059563873,24.9786470350001,0.00472204340621829,0.00134982902090997,2060.71069335938,0.00625254074111581,0.731848120689392,2.86535549163818,25.8560771942139,0.000182642164872959,0.0022830271627754,0.0246919803321362,1,"Craugastor_omoaensis","Rhinella_horribilis",1,"generalist","specialist",106.25,241,"",NA,0
-106.059563873,24.9786470350001,0.00472204340621829,0.00134982902090997,2060.71069335938,0.00625254074111581,0.731848120689392,2.86535549163818,25.8560771942139,0.000182642164872959,0.0022830271627754,0.0246919803321362,1,"Craugastor_omoaensis","Smilisca_baudinii",1,"generalist","",NA,90,"",NA,0
-101.059563873,24.9786470350001,0.0611080303788185,0.0123184956610203,1981.03454589844,0.00346282729879022,0.0663373097777367,6.91511106491089,25.5643558502197,0.0101263308897614,0.00501184305176139,0,1,"Craugastor_omoaensis","Rhinella_horribilis",1,"generalist","specialist",106.25,241,"",NA,0
-101.059563873,24.9786470350001,0.0611080303788185,0.0123184956610203,1981.03454589844,0.00346282729879022,0.0663373097777367,6.91511106491089,25.5643558502197,0.0101263308897614,0.00501184305176139,0,1,"Craugastor_omoaensis","Smilisca_baudinii",1,"generalist","",NA,90,"",NA,0
-100.059563873,24.9786470350001,0.0292119700461626,0.00904574245214462,1404.74377441406,0.0462756492197514,0.380717188119888,5.71286249160767,27.3071537017822,0.00108506297692657,0.0140087231993675,0.0642026960849762,1,"Craugastor_omoaensis","Hypopachus_variolosus",1,"generalist","specialist",NA,53,"carnivore",NA,0
-100.059563873,24.9786470350001,0.0292119700461626,0.00904574245214462,1404.74377441406,0.0462756492197514,0.380717188119888,5.71286249160767,27.3071537017822,0.00108506297692657,0.0140087231993675,0.0642026960849762,1,"Craugastor_omoaensis","Rhinella_horribilis",1,"generalist","specialist",106.25,241,"",NA,0
-100.059563873,24.9786470350001,0.0292119700461626,0.00904574245214462,1404.74377441406,0.0462756492197514,0.380717188119888,5.71286249160767,27.3071537017822,0.00108506297692657,0.0140087231993675,0.0642026960849762,1,"Craugastor_omoaensis","Smilisca_baudinii",1,"generalist","",NA,90,"",NA,0
-99.0595638729999,24.9786470350001,0.0509739518165588,0.00185957923531532,317.811218261719,0.0407514311373234,0.210931435227394,5.40171480178833,30.5777587890625,8.5681960626971e-05,0.00275528151541948,0.0345780663192272,1,"Craugastor_omoaensis","Hypopachus_variolosus",1,"generalist","specialist",NA,53,"carnivore",NA,0
-99.0595638729999,24.9786470350001,0.0509739518165588,0.00185957923531532,317.811218261719,0.0407514311373234,0.210931435227394,5.40171480178833,30.5777587890625,8.5681960626971e-05,0.00275528151541948,0.0345780663192272,1,"Craugastor_omoaensis","Leptodactylus_fragilis",1,"generalist","",NA,43,"",NA,0
-99.0595638729999,24.9786470350001,0.0509739518165588,0.00185957923531532,317.811218261719,0.0407514311373234,0.210931435227394,5.40171480178833,30.5777587890625,8.5681960626971e-05,0.00275528151541948,0.0345780663192272,1,"Craugastor_omoaensis","Rhinella_horribilis",1,"generalist","specialist",106.25,241,"",NA,0
-99.0595638729999,24.9786470350001,0.0509739518165588,0.00185957923531532,317.811218261719,0.0407514311373234,0.210931435227394,5.40171480178833,30.5777587890625,8.5681960626971e-05,0.00275528151541948,0.0345780663192272,1,"Craugastor_omoaensis","Smilisca_baudinii",1,"generalist","",NA,90,"",NA,0
-98.0595638729999,24.9786470350001,0.251475244760513,0.00391669059172273,66.6946411132812,0.0306134931743145,0.0868541449308395,5.07443046569824,-913.757873535156,0.000624704349320382,0.0245615039020777,0.000608807196840644,1,"Craugastor_omoaensis","Hypopachus_variolosus",1,"generalist","specialist",NA,53,"carnivore",NA,0
